folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
"12B221","01","40002","2","1","0","01","14","0224","1","52","03","3","09",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,36731,"4","4","2","0","0","0","2"
"12B221","01","40002","1","1","0","01","14","0224","1","55","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,9183,"4","4","2","0","0","0","2"
"12B221","01","40002","3","1","0","01","14","0224","1","59","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,36731,"4","4","2","0","0","0","2"
"12B221","01","40002","4","1","0","02","14","0224","1","30","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,4,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,18365,"4","4","2","0","0","0","2"
"11B213","01","40003","1","1","0","01","14","0224","1","54","03","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,1,1,1,1,2,0,1,2,1,"",0,0,0,0,0,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,7488,"3","3","1","0","0","1","1"
"11B213","01","40003","2","1","0","01","14","0224","1","30","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,7488,"3","3","1","0","0","0","2"
"11B213","01","40003","4","1","0","01","14","0224","2","66","02","6","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,7488,"4","4","2","0","0","0","2"
"11B213","01","40003","3","1","0","02","14","0224","2","45","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,37436,"4","4","2","0","0","0","2"
"12A227","01","40028","2","1","0","01","14","0224","1","26","04","3","01",1,2,2,1,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,1,2,2,1,2,2,"",2,0,1,2,1,"",1,4,"",1,2,1,1,1,2,0,1,2,2,"",0,0,0,5,1,"",20,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,7219,"3","3","1","0","1","1","1"
"12A227","01","40028","3","1","0","01","14","0224","2","41","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",10,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,14438,"3","3","1","0","0","0","2"
"12A227","01","40028","1","1","0","01","14","0224","2","34","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,2,"",20,2,0,"",2,3,2,0,"",1,2,2,1,2,1,2,0,1,1,1,1,1,1,1,7219,"3","3","1","0","0","0","2"
"12A227","01","40028","4","1","0","01","14","0224","1","47","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",10,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,14438,"3","3","1","0","0","0","2"
"12B213","01","40034","2","1","0","01","14","0224","1","54","07","5","01",1,1,1,2,2,2,1,1,4,"",2,2,1,2,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,16866,"1","2","1","2","0","0","1"
"12B213","01","40034","4","1","0","02","14","0224","2","24","07","4","07",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,33732,"1","2","1","2","0","0","1"
"12B213","01","40034","3","1","0","01","14","0224","1","37","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",10,2,0,"",2,3,2,0,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,16866,"3","3","1","0","0","0","2"
"12B213","01","40034","1","1","0","02","14","0224","2","58","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,33732,"4","4","2","0","0","0","2"
"13B216","01","40041","3","1","0","03","14","0224","1","22","04","3","06",1,1,1,2,2,2,1,3,2,"",2,1,2,2,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,2,"",30,2,0,"",2,3,2,0,"",1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,41846,"1","2","1","2","0","0","1"
"13B216","01","40041","4","1","0","01","14","0224","1","41","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,10462,"1","2","1","2","0","0","1"
"13B216","01","40041","2","1","0","02","14","0224","1","23","04","2","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,20923,"4","4","2","0","0","0","2"
"11B216","01","40044","1","1","0","02","14","0224","2","29","04","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,15088,"4","4","2","0","0","0","2"
"11B216","01","40044","2","1","0","01","14","0224","1","59","04","3","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,22631,"4","4","2","0","0","0","2"
"11B216","01","40044","4","1","0","02","14","0224","2","41","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,15088,"4","4","2","0","0","0","2"
"11B216","01","40044","3","1","0","01","14","0224","1","40","02","6","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",1,1,1,1,1,3,10,1,2,1,"",0,0,0,0,0,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,15088,"3","3","1","0","0","1","1"
"13B222","01","40194","3","1","0","02","14","0224","2","18","04","3","06",1,1,1,2,2,2,1,3,2,"",2,1,2,2,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,2,"",60,2,0,"",3,3,2,0,"",1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,38673,"1","2","1","2","0","0","1"
"13B222","01","40194","4","1","0","01","14","0224","1","35","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",30,2,0,"",3,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,38673,"1","2","1","1","0","0","1"
"13B222","01","40194","1","1","0","02","14","0224","2","55","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,77348,"4","4","2","0","0","0","2"
"13B222","01","40194","2","1","0","02","14","0224","2","43","03","3","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",1,2,2,2,2,1,2,0,2,0,1,2,1,1,2,38673,"4","4","2","0","0","0","2"
"11B222","01","40198","3","1","0","01","14","0224","2","40","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,8033,"4","4","2","0","0","0","2"
"11B222","01","40198","4","1","0","01","14","0224","1","26","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,16065,"4","4","2","0","0","0","2"
"11B222","01","40198","1","1","0","02","14","0224","2","32","07","2","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,16065,"4","4","2","0","0","0","2"
"11B222","01","40198","2","1","0","01","14","0224","2","40","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,8033,"4","4","2","0","0","0","2"
"11A228","01","40257","3","1","0","02","14","0224","2","19","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,15435,"4","4","2","0","0","0","2"
"11A228","01","40257","2","1","0","01","14","0224","2","43","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,7717,"4","4","2","0","0","0","2"
"11A228","01","40257","1","1","0","02","14","0224","2","64","06","3","01",1,1,1,2,2,2,2,1,4,"",2,2,2,1,2,2,"",3,120,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",2,3,2,0,"",1,2,2,2,2,2,2,0,1,1,1,1,1,1,2,23153,"1","1","1","1","0","0","1"
"12B214","01","40260","3","1","0","01","14","0224","1","31","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",10,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,15051,"3","3","1","0","0","0","2"
"12B214","01","40260","4","1","0","02","14","0224","1","58","03","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,1,1,1,2,0,1,2,1,"",0,0,0,0,0,"",10,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,22576,"3","3","1","0","0","1","1"
"12B214","01","40260","2","1","0","01","14","0224","1","49","07","5","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,15051,"4","4","2","0","0","0","2"
"12B214","01","40260","1","1","0","02","14","0224","1","50","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,2,"",15,2,0,"",2,3,2,0,"",2,2,2,1,2,2,2,0,1,1,1,1,1,1,1,15051,"3","3","1","0","0","0","2"
"12A228","01","40288","2","1","0","01","14","0224","1","56","06","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,1,1,2,0,1,1,1,1,1,1,1,15237,"4","4","2","0","0","0","2"
"12A228","01","40288","1","1","0","03","14","0224","2","28","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,22855,"1","2","1","1","0","0","1"
"12A228","01","40288","3","1","0","01","14","0224","1","28","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",10,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,7618,"3","3","1","0","0","0","2"
"12A228","01","40288","4","1","0","01","14","0224","1","70","03","3","08",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,1,1,1,2,0,1,2,1,"",0,0,0,0,0,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,15237,"3","3","1","0","0","1","1"
"12B215","01","40356","2","1","0","02","14","0224","1","56","07","5","01",1,1,1,2,2,2,2,3,4,"",2,2,1,1,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",40,2,0,"",2,3,2,0,"",1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,12811,"1","1","1","2","0","0","1"
"12B215","01","40356","3","1","0","02","14","0224","1","37","07","5","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",10,2,0,"",3,3,2,0,"",2,2,2,2,1,2,2,0,1,1,1,1,1,1,1,12811,"3","3","1","0","0","0","2"
"12B215","01","40356","4","1","0","02","14","0224","2","40","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,1,2,2,2,"",1,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,19217,"1","2","1","2","0","0","1"
"12B215","01","40356","1","1","0","02","14","0224","2","53","07","5","01",1,1,1,2,2,2,2,2,4,"",2,2,2,1,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,12811,"1","1","1","1","0","0","1"
"12B221","02","40003","2","1","0","01","21","0224","1","48","04","3","01",1,1,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",10,3,"",2,2,2,2,2,1,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",60,1,6,"",4,4,1,0,"",1,2,2,1,2,1,2,0,1,1,1,2,2,2,2,11162,"1","3","1","0","1","0","1"
"12B221","02","40003","3","1","0","02","21","0224","1","26","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",30,2,0,"",3,3,2,0,"",2,2,2,2,2,2,1,2,1,1,1,1,1,2,2,16743,"3","3","1","0","0","0","2"
"12B221","02","40003","4","1","0","01","21","0224","1","66","02","6","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",4,3,"",2,1,1,1,1,2,0,2,1,2,"",0,0,0,0,0,"",30,1,6,"",2,2,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,11162,"1","3","1","0","0","2","1"
"12B216","02","40008","1","1","0","02","21","0224","2","21","07","2","06",1,1,1,1,2,2,1,5,2,"",1,1,1,2,2,2,"",2,0,2,1,1,"",7,2,"",2,2,1,2,2,1,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,3,3,"",120,2,0,"",4,4,1,0,"",1,2,1,1,2,1,1,2,1,4,1,1,1,1,2,13424,"1","2","1","2","1","0","1"
"12B216","02","40008","4","1","0","01","21","0224","1","60","03","3","01",1,1,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",7,3,"",1,1,1,1,1,3,70,2,1,1,"",0,0,0,1,4,"",20,2,0,"",2,3,1,0,"",2,2,2,2,1,1,1,3,1,1,1,3,3,3,3,26847,"1","3","1","0","0","2","1"
"12B216","02","40008","3","1","0","01","21","0224","1","30","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,2,"",2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,20136,"4","4","2","0","0","0","2"
"12A227","02","40060","1","1","0","01","21","0224","2","30","07","5","01",1,1,1,1,2,2,1,4,1,"",2,1,1,1,2,2,"",3,3000,2,1,1,"",1,1,"",2,2,2,2,2,1,2,2,2,"",2,0,1,2,2,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,1,"",60,1,6,"",3,4,1,0,"",1,2,2,1,1,1,1,1,1,4,1,1,1,1,1,17151,"1","2","1","2","1","0","1"
"12A227","02","40060","2","1","0","01","21","0224","1","66","03","3","01",1,1,1,2,2,2,1,8,4,"",2,2,1,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,17151,"1","2","1","2","0","0","1"
"12A227","02","40060","4","1","0","01","21","0224","2","62","07","5","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,3,"",30,2,0,"",2,3,2,0,"",2,2,2,2,3,2,2,0,3,0,1,2,1,3,2,8575,"3","3","1","0","0","0","2"
"11A227","02","40091","2","1","0","01","21","0224","2","72","02","1","01",1,1,1,2,2,2,2,1,5,"",2,2,2,2,2,1,"RELIGIOSOS",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",25,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,3,1,2,18783,"1","1","1","2","0","0","1"
"11A227","02","40091","4","1","0","01","21","0224","2","67","02","6","08",1,2,2,1,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",2,4,"",2,2,2,1,2,2,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",1,2,2,2,2,2,3,0,2,0,1,2,1,3,2,6261,"3","3","1","0","1","0","1"
"11A227","02","40091","1","1","0","01","21","0224","1","36","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,3,0,1,3,3,2,2,6261,"4","4","2","0","0","0","2"
"11B213","02","40101","4","1","0","01","21","0224","1","25","04","3","01",1,1,1,2,2,2,1,4,2,"",2,1,2,2,2,2,"",3,1000,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,2,"",120,2,0,"",3,4,1,0,"",2,2,1,1,2,2,2,0,2,0,1,1,1,2,1,18544,"1","2","1","2","0","0","1"
"11B213","02","40101","1","1","1","01","21","0224","2","66","00"," ","03",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9272,"0","0","0","0","0","0","0"
