folio,entidad,control,viv_sel,num_hog,hog_mud,n_ren_el,cd,periodo,sexo,edad,nivel,anio,cond_act,p1,p2,p3_1,p3_2,p3_3,p3_4,p3_5,p4,p5,p5_6esp,p6_1,p6_2,p6_3,p6_4,p6_5,p6_6,p6_6esp,p7,p7_3,p8_1,p8_2,p9,p9_5esp,p10,p11,p11_6esp,p12_1,p12_2,p12_3,p12_4,p12_5,p12_6,p12_7,p12_8,p12_9,p12_9esp,p13,p13_3,p14_1,p14_2,p15,p15_5esp,p16,p17,p17_6esp,p18_1,p18_2,p18_3,p18_4,p18_5,p19,p19_3,p20_1,p20_2,p21,p21_5esp,p22,p23_1,p23_2,p24,p25,p25_6esp,p26,p27,p28,p28_7esp,p29,p30,p31,p32,p32_6esp,p33_1,p33_2,p33_3,p33_4,p34_1,p34_2,p34_3,p34_3_1,p34_4,p34_4_1,p35,p36_1,p36_2,p36_3,p36_4,factor,h_lec,mat_lec,perslec,l_format,r_format,p_format,perslecl
"12A207","01","40007","4","1","0","01","14","0222","1","51","06","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,25403,"3","3","1","0","0","0","2"
"12A207","01","40007","2","1","0","02","14","0222","2","73","02","6","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,11406,"4","4","2","0","0","0","2"
"12A207","01","40007","1","1","0","01","14","0222","1","52","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,19052,"3","3","1","0","0","0","2"
"12A207","01","40007","3","1","0","02","14","0222","2","35","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,2,"",20,2,0,"",3,3,2,0,"",2,2,2,1,1,2,2,0,2,0,1,1,1,1,1,20172,"3","3","1","0","0","0","2"
"11B193","01","40048","1","1","0","06","14","0222","2","28","04","3","07",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,2,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,41647,"3","3","1","0","0","0","2"
"11B193","01","40048","2","1","0","02","14","0222","2","41","02","6","07",1,1,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,14875,"2","4","2","0","0","0","2"
"11B193","01","40048","3","1","0","01","14","0222","1","44","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,17262,"4","4","2","0","0","0","2"
"11B193","01","40048","4","1","0","01","14","0222","1","69","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,2,0,1,2,2,2,2,18155,"4","4","2","0","0","0","2"
"12B196","01","40085","4","1","0","01","14","0222","1","45","04","3","01",1,1,1,1,1,2,1,3,4,"",2,2,2,1,2,2,"",3,600,2,1,1,"",10,4,"",1,2,2,2,2,2,2,1,2,"",3,150,2,1,4,"",1,4,"",1,1,1,1,1,2,0,2,1,1,"",0,0,0,1,4,"",20,2,0,"",3,4,2,0,"",2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,26057,"1","2","1","2","2","2","1"
"12B196","01","40085","1","1","0","02","14","0222","2","23","04","3","07",1,1,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,4,"",60,2,0,"",2,3,2,0,"",2,2,2,2,1,1,1,2,1,1,1,1,1,1,1,27545,"1","3","1","0","0","0","2"
"12B196","01","40085","3","1","0","02","14","0222","2","47","04","3","07",1,1,1,2,2,2,1,1,4,"",2,2,1,2,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",20,2,0,"",3,3,1,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,31170,"1","2","1","2","0","0","1"
"12B196","01","40085","2","1","0","03","14","0222","2","20","04","3","06",1,1,1,2,2,2,1,4,2,"",2,1,2,2,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,2,"",30,2,0,"",2,3,2,0,"",2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,41317,"1","2","1","1","0","0","1"
"11B196","01","40086","2","1","1","01","14","0222","1","45","07","2","01",1,1,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,3,"",1,1,2,2,1,2,0,2,1,2,"",0,0,0,1,3,"",40,2,0,"",4,4,2,0,"",2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,33774,"1","3","1","0","0","2","1"
"11B196","01","40086","3","1","0","02","14","0222","2","42","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,20114,"4","4","2","0","0","0","2"
"11B196","01","40086","4","1","0","01","14","0222","1","39","04","3","01",1,1,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",3,3,"",2,1,2,2,1,2,0,2,1,2,"",0,0,0,5,1,"",40,2,0,"",4,4,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,15561,"1","3","1","0","0","2","1"
"11B196","01","40086","1","1","0","01","14","0222","1","70","07","5","01",1,1,1,1,2,2,1,1,1,"",2,1,2,2,2,2,"",3,500,2,1,1,"",3,4,"",2,2,1,2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,1,3,"",90,2,0,"",4,4,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,8182,"1","2","1","2","2","0","1"
"11B202","01","40111","2","1","0","02","14","0222","2","29","03","3","07",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,1,15237,"3","3","1","0","0","0","2"
"11B202","01","40111","3","1","0","02","14","0222","2","54","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,13664,"4","4","2","0","0","0","2"
"11B202","01","40111","4","1","0","01","14","0222","2","37","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,20409,"3","3","1","0","0","0","2"
"11B202","01","40111","1","1","0","01","14","0222","2","53","07","3","08",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",30,2,0,"",2,3,1,0,"",2,2,2,2,2,1,2,0,1,1,1,1,1,1,2,6832,"1","2","1","1","0","0","1"
"13B202","01","40112","4","1","0","01","14","0222","1","55","03","3","04",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,31160,"3","3","1","0","0","0","2"
"13B202","01","40112","2","1","0","01","14","0222","1","46","05","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,24280,"4","4","2","0","0","0","2"
"13B202","01","40112","3","1","0","01","14","0222","1","32","04","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,23509,"4","4","2","0","0","0","2"
"13B202","01","40112","1","1","0","01","14","0222","1","38","07","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,33562,"3","3","1","0","0","0","2"
"12B194","01","40212","2","1","0","01","14","0222","1","40","07","5","01",1,1,1,2,2,2,1,4,3,"",2,1,2,2,1,2,"",3,360,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,3,"",50,2,0,"",2,3,1,0,"",1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,17237,"1","2","1","1","0","0","1"
"12B194","01","40212","3","1","0","04","14","0222","1","21","07","3","06",1,1,1,2,2,2,1,2,4,"",2,2,2,2,1,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,2,1,1,1,1,1,101135,"1","2","1","1","0","0","1"
"12B194","01","40212","4","1","0","01","14","0222","1","51","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,2,2,1,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",30,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,37411,"1","2","1","1","0","0","1"
"12A208","01","40237","1","1","0","01","14","0222","2","26","07","5","01",1,1,1,2,2,2,1,2,4,"",2,2,2,1,2,2,"",2,0,2,1,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,7435,"1","2","1","2","0","0","1"
"12A208","01","40237","2","1","0","02","14","0222","2","55","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,1,1,1,2,1,1,2,12938,"4","4","2","0","0","0","2"
"12A208","01","40237","3","1","0","02","14","0222","2","76","06","3","08",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,5,"",2,2,2,2,2,2,2,0,1,1,1,1,1,2,2,15018,"4","4","2","0","0","0","2"
"12A208","01","40237","4","1","0","01","14","0222","1","29","04","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,16192,"3","3","1","0","0","0","2"
"11A208","01","40265","1","1","0","01","14","0222","2","44","02","6","01",1,1,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,1,1,1,3,15,2,1,1,"",0,0,0,0,0,"",45,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,6210,"1","3","1","0","0","2","1"
"11A208","01","40265","3","1","1","01","14","0222","2","42","03","3","07",1,1,1,2,2,2,1,10,4,"",2,2,2,1,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",120,2,0,"",2,3,1,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,18629,"1","2","1","1","0","0","1"
"11A208","01","40265","4","1","0","02","14","0222","1","59","03","3","01",1,1,1,2,2,2,2,2,4,"",2,2,1,2,2,2,"",2,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",25,2,0,"",2,3,1,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,13380,"1","1","1","1","0","0","1"
"11A208","01","40265","2","1","0","02","14","0222","2","36","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",15,2,0,"",1,2,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,1,2,12419,"3","3","1","0","0","0","2"
"11B194","01","40272","4","1","0","02","14","0222","2","42","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,25469,"3","3","1","0","0","0","2"
"11B194","01","40272","3","1","0","01","14","0222","2","32","07","4","01",1,1,2,1,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",3,3,"",2,1,2,1,2,2,1,2,2,"",3,150,2,1,1,"",5,3,"",1,2,1,2,2,1,0,1,2,1,"",0,0,0,2,2,"",30,2,0,"",2,4,1,0,"",1,2,2,1,1,2,1,2,1,2,1,2,1,1,1,14262,"1","3","1","0","2","1","1"
"11B194","01","40272","1","1","0","01","14","0222","1","32","03","3","01",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",20,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,15528,"3","3","1","0","0","0","2"
"11B194","01","40272","2","1","0","01","14","0222","1","49","03","3","01",1,2,2,2,1,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,1,1,1,2,0,2,1,2,"",0,0,0,0,0,"",15,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,2,16037,"3","3","1","0","0","2","1"
"12B201","01","40297","2","1","0","02","14","0222","2","49","02","6","07",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,2,2,14903,"4","4","2","0","0","0","2"
"12B201","01","40297","1","1","0","02","14","0222","2","50","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,1,1,1,2,1,2,2,14903,"4","4","2","0","0","0","2"
"12B201","01","40297","4","1","0","01","14","0222","1","34","07","5","01",1,2,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,1,1,1,2,0,2,1,2,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,2,2,0,1,1,1,1,1,1,1,18094,"3","3","1","0","0","2","1"
"12B201","01","40297","3","1","0","02","14","0222","2","37","04","3","07",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,2,"",20,2,0,"",2,3,1,0,"",2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,14839,"3","3","1","0","0","0","2"
"11B195","01","40341","1","1","0","02","14","0222","1","52","02","6","01",1,2,2,2,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,4,"",1,2,2,1,1,2,0,1,2,2,"",0,0,0,5,4,"",20,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,2,16725,"3","3","1","0","0","1","1"
"11B195","01","40341","2","1","0","01","14","0222","1","51","03","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,1,2,1,1,1,2,2,1,2,41812,"4","4","2","0","0","0","2"
"11B195","01","40341","3","1","0","03","14","0222","2","35","07","4","07",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",15,2,0,"",2,3,2,0,"",2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,19921,"3","3","1","0","0","0","2"
"11B195","01","40341","4","1","0","01","14","0222","1","55","02","3","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,2,21463,"4","4","2","0","0","0","2"
"11A207","02","40007","1","1","1","01","21","0222","2","48","00"," ","07",2,0,0,0,0,0,0,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,0,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19464,"0","0","0","0","0","0","0"
"11A207","02","40007","3","1","0","01","21","0222","1","34","04","3","01",1,1,2,1,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",4,3,"",1,2,2,2,2,2,1,2,2,"",3,140,2,1,2,"",5,3,"",1,1,2,2,1,3,35,2,1,2,"",0,0,0,1,4,"",25,2,0,"",3,4,2,0,"",2,1,2,2,1,1,1,2,2,0,1,1,1,1,1,15754,"1","3","1","0","2","2","1"
"11A207","02","40007","2","1","0","01","21","0222","2","35","02","6","01",1,2,1,2,1,2,1,1,4,"",2,2,1,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",1,3,"",1,1,1,1,1,3,10,2,1,1,"",0,0,0,2,4,"",15,2,0,"",3,3,1,0,"",2,2,2,2,1,2,1,2,1,1,1,1,1,3,1,6460,"3","2","1","1","0","2","1"
"12A207","02","40043","4","1","0","02","21","0222","2","22","04","3","01",1,1,1,2,1,1,1,3,4,"",2,2,2,1,2,2,"",1,0,1,2,2,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",2,3,"",2,1,2,1,1,3,14,2,1,1,"",1,1,2,1,3,"",60,2,0,"",1,4,1,0,"",1,1,2,1,2,1,1,2,1,1,1,1,1,1,3,24008,"1","2","1","1","0","2","1"
"12A207","02","40043","1","1","0","02","21","0222","2","51","03","3","07",1,2,2,2,2,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",20,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,3,0,1,1,1,2,2,12075,"3","3","1","0","0","0","2"
"12A207","02","40043","2","1","0","03","21","0222","1","25","04","3","01",1,1,2,1,1,2,1,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",10,1,"",2,2,2,2,2,1,2,2,2,"",2,0,2,1,2,"",2,3,"",2,2,2,2,1,1,0,1,2,1,"",0,0,0,1,3,"",60,1,7,"REALIZA DEBATES CON COMPA?EROS DE TRABAJO",2,3,1,0,"",2,2,2,2,2,2,1,1,1,1,1,1,1,1,2,21989,"1","3","1","0","2","1","1"
"12A207","02","40043","3","1","0","02","21","0222","1","21","04","3","01",1,1,2,2,2,1,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",5,2,1,0,0,"",20,2,0,"",2,3,2,0,"",1,2,2,2,2,2,2,0,1,1,1,2,1,2,2,32744,"1","3","1","0","0","0","2"
"12B193","02","40047","3","1","0","01","21","0222","1","27","03","3","10",1,1,1,1,2,2,1,2,4,"",2,2,2,1,2,2,"",1,0,1,2,1,"",1,4,"",2,2,2,2,2,2,2,1,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,2,4,"",25,2,0,"",2,4,2,0,"",2,2,2,2,2,2,2,0,2,0,1,2,1,1,2,15089,"1","2","1","1","1","0","1"
"12B193","02","40047","2","1","3","01","21","0222","1","28","02","6","01",1,1,1,2,2,2,1,5,4,"",2,2,1,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,5,4,"",30,2,0,"",2,2,2,0,"",2,2,2,2,2,1,1,2,1,1,1,2,1,1,1,7545,"1","2","1","1","0","0","1"
"12B193","02","40047","4","1","0","01","21","0222","1","23","07","3","01",1,1,1,1,2,2,2,1,4,"",2,2,2,2,1,2,"",2,0,2,1,1,"",1,1,"",2,2,1,2,2,2,2,2,2,"",2,0,2,1,2,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",30,2,0,"",3,3,1,0,"",2,2,2,2,2,1,1,1,1,2,1,1,1,1,1,16851,"1","2","1","2","2","0","1"
"12B193","02","40047","1","1","1","01","21","0222","1","49","03","3","01",1,1,1,2,2,2,1,3,4,"",2,1,2,2,2,2,"",1,0,1,2,1,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,3,4,"",30,2,0,"",2,2,2,0,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,23376,"1","2","1","1","0","0","1"
"11B196","02","40055","3","1","0","01","21","0222","1","57","02","5","04",1,1,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,1,"",2,2,2,2,2,2,2,0,2,0,1,1,1,1,1,14159,"2","4","2","0","0","0","2"
"11B196","02","40055","2","1","1","02","21","0222","1","36","02","6","01",1,2,2,2,2,2,2,0,0,"",0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,"",0,0,0,0,0,0,0,0,0,0,"",0,0,0,0,0,"",0,0,0,"",0,0,0,3,"",2,2,2,2,2,1,1,2,2,0,1,2,1,1,1,30501,"4","4","2","0","0","0","2"
